一分の活泉,一分の活泉
穂先にルーン文字が刻まれた、\nいかな鎧をも貫く神々の槍を投擲する\n必殺の特技。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法ダメージを与える。\n\nこのスキルは、\nダメージによって詠唱を中断されず、\nノックバックによって詠唱を止められる。,穂先にルーン文字が刻まれた、\nいかな鎧をも貫く神々の槍を投擲する\n必殺の特技。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法傷害を与える。\n\nこの技能は、\n傷害によって詠唱を中断されず、\nノックバックによって詠唱を止められる。
淀んだ風,淀んだ風
窒息しそうな重い空気の層を\n敵の周囲に発生させる特技。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法ダメージを与える。\n\n更に、ノックバック時に\n高確率で対象に3分間、\n回復を無効化する\n状態変化を付与する。,窒息しそうな重い空気の層を\n敵の周囲に発生させる特技。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法傷害を与える。\n\n更に、ノックバック時に\n高確率で対象に3分間、\n回復を無効化する\n状態変化を付与する。
コロナカノン,コロナカノン
全てを灰燼に帰す火炎弾を撃ち出す特技。\n\n敵1体に対して、\n魔法効果量に、射撃攻撃力の50%を\n上乗せした、魔法ダメージを与える。\n\n弾速が遅く、着弾までに時間がかかる。,全てを灰燼に帰す火炎弾を撃ち出す特技。\n\n敵1体に対して、\n魔法効果量に、射撃攻撃力の50%を\n上乗せした、魔法傷害を与える。\n\n弾速が遅く、着弾までに時間がかかる。
ブリザードカノン,ブリザードカノン
絶対零度の氷結弾を撃ち出す特技。\n\n敵1体に対して、\n魔法効果量に、射撃攻撃力の50%を\n上乗せした、魔法ダメージを与える。\n\n弾速が遅く、着弾までに時間がかかる。,絶対零度の氷結弾を撃ち出す特技。\n\n敵1体に対して、\n魔法効果量に、射撃攻撃力の50%を\n上乗せした、魔法傷害を与える。\n\n弾速が遅く、着弾までに時間がかかる。
ライトニングカノン,ライトニングカノン
地を這う閃光の電撃弾を撃ち出す特技。\n\n敵1体に対して、\n魔法効果量に、射撃攻撃力の50%を\n上乗せした、魔法ダメージを与える。\n\n弾速が遅く、着弾までに時間がかかる。,地を這う閃光の電撃弾を撃ち出す特技。\n\n敵1体に対して、\n魔法効果量に、射撃攻撃力の50%を\n上乗せした、魔法傷害を与える。\n\n弾速が遅く、着弾までに時間がかかる。
ハリケーンカノン,ハリケーンカノン
全てを切り裂く衝撃弾を撃ち出す特技。\n\n敵1体に対して、\n魔法効果量に、射撃攻撃力の50%を\n上乗せした、魔法ダメージを与える。\n\n弾速が遅く、着弾までに時間がかかる。,全てを切り裂く衝撃弾を撃ち出す特技。\n\n敵1体に対して、\n魔法効果量に、射撃攻撃力の50%を\n上乗せした、魔法傷害を与える。\n\n弾速が遅く、着弾までに時間がかかる。
バキュームキッス,バキュームキッス
とろけるような投げキッスにより\n相手の精気を吸い尽くしてしまう特技。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法ダメージを与える。,とろけるような投げキッスにより\n相手の精気を吸い尽くしてしまう特技。\n\n敵1体に対して、\n魔法効果量に依存した\n魔法傷害を与える。
魔脈高揚,魔脈高揚
獲得以下効果的被動技能。\n\n・与魔法ダメージ+15%,獲得以下効果的被動技能。\n\n・与魔法傷害+15%
即死無効,即死無効
即死を無効化するパッシブスキル。,即死を無効化する被動技能。
射撃ショット,射撃普射
射撃相性銃を装備している状態での通常攻撃。,射撃相性銃を装備している状態での通常攻撃。
貫通ショット,貫通普射
貫通相性銃を装備している状態での通常攻撃。,貫通相性銃を装備している状態での通常攻撃。
散弾ショット,散弾普射
散弾相性銃を装備している状態での通常攻撃。,散弾相性銃を装備している状態での通常攻撃。
アギ・オス・ニコラオス,アギ・オス・ニコラオス
永久凍土も瞬く間に蒸発させる程の\n火炎弾を撃ち出す特技。\n\n敵1体に対して、\n魔法効果量に、射撃攻撃力の50%を\n上乗せした、魔法ダメージを与える。\n\n弾速が遅く、着弾までに時間がかかる。,永久凍土も瞬く間に蒸発させる程の\n火炎弾を撃ち出す特技。\n\n敵1体に対して、\n魔法効果量に、射撃攻撃力の50%を\n上乗せした、魔法傷害を与える。\n\n弾速が遅く、着弾までに時間がかかる。
堅牢１,堅牢１
獲得以下効果的被動技能。\n\n・必殺抑止+15,獲得以下効果的被動技能。\n\n・必殺抑止+15
堅牢２,堅牢２
獲得以下効果的被動技能。\n\n・必殺抑止+30,獲得以下効果的被動技能。\n\n・必殺抑止+30
堅牢３,堅牢３
獲得以下効果的被動技能。\n\n・必殺抑止+45,獲得以下効果的被動技能。\n\n・必殺抑止+45
免疫１,免疫１
獲得以下効果的被動技能。\n\n・バッドステータス抵抗+50,獲得以下効果的被動技能。\n\n・異常状態抵抗+50
免疫２,免疫２
獲得以下効果的被動技能。\n\n・バッドステータス抵抗+100,獲得以下効果的被動技能。\n\n・異常状態抵抗+100
免疫３,免疫３
獲得以下効果的被動技能。\n\n・バッドステータス抵抗+150,獲得以下効果的被動技能。\n\n・異常状態抵抗+150
堅牢(デバッグ用１）,堅牢(調試用１）
必殺を受けにくくなるパッシブスキル。,必殺を受けにくくなる被動技能。
堅牢(デバッグ用２）,堅牢(調試用２）
免疫（デバッグ用１）,免疫（調試用１）
状態変化抵抗がアップするパッシブスキル。,状態変化抵抗が提高する被動技能。
特殊相性ショット,特殊相性普射
魔法弾を撃ち出し、敵一体に\n魔力相性のダメージを与える特技。,魔法弾を撃ち出し、敵一体に\n魔力相性の傷害を与える特技。
肉体を爆弾に変え、特攻後に大爆発。\n使用者は死亡するが、直線上の敵全員に\nＨＰの最大値に応じた\n自爆相性のダメージを与える特技。,肉体を爆弾に変え、特攻後に大爆発。\n使用者は死亡するが、直線上の敵全員に\nＨＰの最大値に応じた\n自爆相性の傷害を与える特技。
絶氷剣,絶氷剣
空気を凍らせる程の剣速で\n相手を切りつける特殊スキル。\n\n直線上の敵全員に対して、\n魔法効果量に、近接攻撃力の50%を\n上乗せした魔法ダメージを与える。\n\n更に、高確率で対象に6～8秒間、\n凍結の状態変化を付与する。,空気を凍らせる程の剣速で\n相手を切りつける特殊技能。\n\n直線上の敵全員に対して、\n魔法効果量に、近接攻撃力の50%を\n上乗せした魔法傷害を与える。\n\n更に、高確率で対象に6～8秒間、\n凍結の状態変化を付与する。
天罰（破壊）,天罰（破壊）
強力無比な天の裁きを下す特技。\n\n使用者の前面にいる敵に対して、\n近接攻撃力に依存した\n物理ダメージを与える。\n\n敵が使用者と異なるＬＮＣ属性の場合、\n威力が上昇する。\n\n更に、対象に5秒間、\n石化の状態変化を付与する。\n\nこのスキルは、\nダメージによって詠唱を中断されず、\nノックバックによって詠唱を止められる。,強力無比な天の裁きを下す特技。\n\n使用者の前面にいる敵に対して、\n近接攻撃力に依存した\n物理傷害を与える。\n\n敵が使用者と異なるＬＮＣ属性の場合、\n威力が上昇する。\n\n更に、対象に5秒間、\n石化の状態変化を付与する。\n\nこの技能は、\n傷害によって詠唱を中断されず、\nノックバックによって詠唱を止められる。
天罰,天罰
羽ばたき,羽ばたき
左右の翼から切っ先の鋭い羽根を\n飛ばす特技。\n\n1度の詠唱で2発分の装填を行い、\n敵1体に対して、\n射撃攻撃力に依存した\n物理ダメージを与える。\n\nこのスキルは、詠唱完了後の待機中に、\nＭＰが徐々に減少する。,左右の翼から切っ先の鋭い羽根を\n飛ばす特技。\n\n1度の詠唱で2発分の装填を行い、\n敵1体に対して、\n射撃攻撃力に依存した\n物理傷害を与える。\n\nこの技能は、詠唱完了後の待機中に、\nＭＰが徐々に減少する。
光の矢,光の矢
光弾を召喚し、正確に敵を射抜く特技。\n\n1度の詠唱で2発分の装填を行い、\n敵1体に対して、\n射撃攻撃力に依存した\n物理ダメージを与える。\n\nこのスキルは、詠唱完了後の待機中に、\nＭＰが徐々に減少する。,光弾を召喚し、正確に敵を射抜く特技。\n\n1度の詠唱で2発分の装填を行い、\n敵1体に対して、\n射撃攻撃力に依存した\n物理傷害を与える。\n\nこの技能は、詠唱完了後の待機中に、\nＭＰが徐々に減少する。
銀の矢,銀の矢
魔を砕く銀の矢を召喚する特技。\n\n1度の詠唱で3発分の装填を行い、\n敵1体に対して、\n射撃攻撃力に依存した\n物理ダメージを与える。\n\nこのスキルは、詠唱完了後の待機中に、\nＭＰが徐々に減少する。,魔を砕く銀の矢を召喚する特技。\n\n1度の詠唱で3発分の装填を行い、\n敵1体に対して、\n射撃攻撃力に依存した\n物理傷害を与える。\n\nこの技能は、詠唱完了後の待機中に、\nＭＰが徐々に減少する。
連続撃ち,連続撃ち
敵を撃ち抜く特技。\n\n1度の詠唱で3発分の装填を行い、\n敵1体に対して、\n射撃攻撃力に依存した\n物理ダメージを与える。\n\nこのスキルは、詠唱完了後の待機中に、\nＭＰが徐々に減少する。,敵を撃ち抜く特技。\n\n1度の詠唱で3発分の装填を行い、\n敵1体に対して、\n射撃攻撃力に依存した\n物理傷害を与える。\n\nこの技能は、詠唱完了後の待機中に、\nＭＰが徐々に減少する。
九十九針,九十九針
無数の針を飛ばす特技。\n\n1度の詠唱で3発分の装填を行い、\n敵1体に対して、\n射撃攻撃力に依存した\n物理ダメージを与える。\n\nこのスキルは、詠唱完了後の待機中に、\nＭＰが徐々に減少する。,無数の針を飛ばす特技。\n\n1度の詠唱で3発分の装填を行い、\n敵1体に対して、\n射撃攻撃力に依存した\n物理傷害を与える。\n\nこの技能は、詠唱完了後の待機中に、\nＭＰが徐々に減少する。
